2	1.264997230581593	.001
4	2.7887657581515413	.001
6	4.189759193840059	.001
8	2.9961625696406573	.001
10	.7005945555546879	.001
12	-.8304493896170616	.001
14	-1.2719258471430075	.001
16	.17545617394098856	.001
18	1.295795362314487	.001
20	1.339145501227306	.001
22	-.07142868946703634	.001
24	-.3671687725584856	.001
26	-.9265140141435391	.001
28	-2.5381498008513486	.001
30	-4.287274022268654	.001
32	-4.370735547720116	.001
34	-3.70688610726174	.001
36	-3.7456715149913737	.001
38	-2.879584728086943	.001
40	-1.1211134681343242	.001
42	-.24400986692931612	.001
44	.0036194344095452718	.001
46	-.3539637240553658	.001
48	-.0674932213307044	.001
50	.04570425783677463	.001
52	-.5185069070337919	.001
54	-3.250798445189699	.001
56	-5.944114865301551	.001
58	-6.222118421768164	.001
60	-2.706381593813722	.001
62	2.0569396696465003	.001
64	5.5827105259375855	.001
66	6.334092477130598	.001
68	4.408670553489161	.001
70	.9064106490932123	.001
72	-3.2422491465461625	.001
74	-7.025598282270256	.001
76	-7.896304236865532	.001
78	-5.402664310480748	.001
80	-2.454550740700914	.001
82	.9819516812447004	.001
84	3.376538969867516	.001
86	2.905387017217488	.001
88	.8418050994245515	.001
90	-2.551059107446701	.001
92	-4.740938401518529	.001
94	-3.063780086198334	.001
96	.5463427126407945	.001
98	2.6038432222686483	.001
100	.8460394450511435	.001
102	-3.1381582332798303	.001
104	-6.222020747587801	.001
106	-6.443881934492426	.001
108	-3.4529589044046527	.001
110	.3047079054017546	.001
112	5.120722148049308	.001
114	8.273624623912719	.001
116	8.301844603456205	.001
118	5.215794536918003	.001
120	.5188833591474039	.001
122	-4.290643389047679	.001
124	-5.9944341131801675	.001
126	-2.9306681455818406	.001
128	2.005735359678082	.001
130	4.52335661208465	.001
132	3.2785793293142858	.001
134	1.8742882174248992	.001
136	.030324252841771527	.001
138	1.4716742642633591	.001
140	3.5172223059790793	.001
142	5.979889446246131	.001
144	6.772119811279197	.001
146	5.580244240416703	.001
148	3.787292922583211	.001
150	2.5012815631955516	.001
152	3.017835402778187	.001
154	1.8958647644254105	.001
156	2.8912066117367785	.001
158	4.340513449448993	.001
160	4.524589687957717	.001
162	1.7905139338111866	.001
164	-1.3095656703752436	.001
166	-2.873023170760048	.001
168	-3.0294704020356775	.001
170	-2.3304376229655657	.001
172	-.4098154750321862	.001
174	2.5606921375415967	.001
176	5.668314353274211	.001
178	5.760058180423293	.001
180	3.3550612808695397	.001
182	-.9601420087505351	.001
184	-3.844686887336881	.001
186	-5.84525444851382	.001
188	-7.492390613233626	.001
190	-5.547020451540322	.001
192	1.1331539685691188	.001
194	7.609220098985963	.001
196	12.728786228481109	.001
198	11.467809665880093	.001
200	5.149711495895587	.001
202	-2.6195002902502647	.001
204	-8.009030212798791	.001
206	-9.476172636360442	.001
208	-5.158190063838181	.001
210	1.6618616962995776	.001
212	7.3904040134738755	.001
214	10.170355000590279	.001
216	11.053697485686358	.001
218	8.052448701571477	.001
220	3.172387393127142	.001
222	-3.2294142978903997	.001
224	-9.03756132847727	.001
226	-10.19584172903303	.001
228	-6.486976318114211	.001
230	-.43284081865073043	.001
232	5.800512297061775	.001
234	8.084175352370636	.001
236	5.327977317790148	.001
238	-.49465587322796173	.001
240	-6.583896123132485	.001
242	-10.809379101128172	.001
244	-11.203984870130805	.001
246	-8.47660795154942	.001
248	-3.1361173096055466	.001
250	3.717751815292819	.001
252	9.455916035508917	.001
254	11.174209562077746	.001
256	8.535312554898136	.001
258	2.7553731863333777	.001
260	-4.931655154294372	.001
262	-9.76765431302067	.001
264	-9.288635760303501	.001
266	-5.977240774021737	.001
268	-.27979852364275604	.001
270	6.515976346576898	.001
272	9.845592929128836	.001
274	9.49564860571168	.001
276	5.1914883276238	.001
278	-1.1304869191436857	.001
280	-5.382507003340537	.001
282	-5.4196292558184735	.001
284	-3.935295083630047	.001
286	.8420455826016453	.001
288	4.356919395072427	.001
290	6.9141176488459	.001
292	6.032969551485285	.001
294	2.315172670846773	.001
296	-.5984348137039837	.001
298	-.6775658022717465	.001
300	-.011011553889482474	.001
302	.7648806915494847	.001
304	1.039406491423829	.001
306	2.3386572074223597	.001
308	4.5562209598940795	.001
310	7.113240074789301	.001
312	8.541214709660583	.001
314	7.076117540099872	.001
316	2.473792638405967	.001
318	-1.9417464002598996	.001
320	-6.025506887424896	.001
322	-7.934500640593581	.001
324	-7.275361719161137	.001
326	-4.653386995676304	.001
328	-1.1062898344378167	.001
330	4.476510135592401	.001
332	7.543286146194441	.001
334	8.756016766747345	.001
336	6.053657202610022	.001
338	.33588709616426343	.001
340	-4.8811521785329965	.001
342	-8.30388232790977	.001
344	-8.455485792440975	.001
346	-5.427679569226676	.001
348	-.912144538494269	.001
350	4.282801449331188	.001
352	9.081396958499267	.001
354	10.62937345039517	.001
356	7.220015765338118	.001
358	-.03285177469546179	.001
360	-6.968469368572773	.001
362	-10.750777154417626	.001
364	-11.101895204001599	.001
366	-8.914943252228625	.001
368	-6.324133222053787	.001
370	-4.373386560812661	.001
372	-2.495371378553226	.001
374	1.0042995463241542	.001
376	2.86725166522387	.001
378	1.5864118878524542	.001
380	-2.5394650554795968	.001
382	-7.908864526905675	.001
384	-9.909541389750407	.001
386	-8.45908762938786	.001
388	-4.760020457747565	.001
390	.5957204823147633	.001
392	4.710130903193425	.001
394	5.937628528752503	.001
396	4.96204188787965	.001
398	2.3195233064926275	.001
400	.3881671965962647	.001
402	-2.4726166785701937	.001
404	-6.057088540796887	.001
406	-5.753104842001348	.001
408	-4.3805946205649215	.001
410	-1.7345908141860449	.001
412	2.8174983117947496	.001
414	6.639881607716461	.001
416	6.861777896493849	.001
418	4.898551137248646	.001
420	-.27185890899311216	.001
422	-7.761531348014011	.001
424	-12.374302703656562	.001
426	-11.803247578013444	.001
428	-7.531121483803828	.001
430	.8387152901301081	.001
432	10.824035061701379	.001
434	17.173065478381975	.001
436	17.694393625536456	.001
438	11.948365949148746	.001
440	1.3288501703385367	.001
442	-10.199062804886212	.001
444	-16.937120536868797	.001
446	-18.08352719057363	.001
448	-13.544083067541079	.001
450	-4.640342249029323	.001
452	6.9768848137105195	.001
454	14.956342513908707	.001
456	18.019744779821494	.001
458	14.810388304504821	.001
460	4.720221234620113	.001
462	-8.632692675872889	.001
464	-20.146343362568302	.001
466	-22.812107362518358	.001
468	-17.03466914258771	.001
470	-4.512172934455329	.001
472	10.27246983115536	.001
474	20.518661675069335	.001
476	21.755103294579417	.001
478	15.935898279301	.001
480	4.295980455990385	.001
482	-7.252590757929732	.001
484	-14.581376156584659	.001
486	-15.664895759084727	.001
488	-11.339525595081584	.001
490	-3.7250644532883785	.001
492	4.387400912182306	.001
494	9.053596542773725	.001
496	9.720050287875114	.001
498	8.192054735462515	.001
500	4.885157145275212	.001
502	.028256117295283163	.001
504	-4.359891817818715	.001
506	-6.777994967523296	.001
508	-6.224597935777899	.001
510	-3.0056471219893575	.001
512	2.5009798687726468	.001
514	6.200215763692932	.001
516	5.9610099861417805	.001
518	3.343111306449365	.001
520	.28404771383914085	.001
522	-3.3319515817844754	.001
524	-4.320005907677827	.001
526	-2.799657463696847	.001
528	-.7630903254303242	.001
530	1.3740271006396871	.001
532	2.219992804665789	.001
534	1.860532113258352	.001
536	-.4203495804104672	.001
538	-2.317816275008299	.001
540	-2.912807106334689	.001
542	-2.7038096734540225	.001
544	-2.6870745530914806	.001
546	-3.630188835543724	.001
548	-3.841232159641242	.001
550	-.9851786309363656	.001
552	3.214043091655792	.001
554	7.944013690282072	.001
556	9.750242877526048	.001
558	8.621944983821356	.001
560	6.242649801373081	.001
562	.8120555023467894	.001
564	-3.5178596087818983	.001
566	-5.791765171444428	.001
568	-6.855421747658102	.001
570	-5.774929964789133	.001
572	-1.5123248294948857	.001
574	3.0603869446371923	.001
576	5.920631786744484	.001
578	7.038670430743636	.001
580	4.627977159925399	.001
582	.9820569951926272	.001
584	-3.366298880235009	.001
586	-4.5940733029994725	.001
588	-3.9199581967540182	.001
590	-1.6945776567632147	.001
592	1.6775107767826063	.001
594	6.780675664757935	.001
596	9.311723930910528	.001
598	8.532802279840576	.001
600	5.274657078415072	.001
602	-1.2233079904876905	.001
604	-8.553466435584156	.001
606	-12.055573616578208	.001
608	-10.419085462686976	.001
610	-5.418175623450199	.001
612	2.0708094954592378	.001
614	8.817569341254522	.001
616	10.337094988142306	.001
618	7.853480931250118	.001
620	.39421049192040647	.001
622	-7.367429856514649	.001
624	-11.55853059614263	.001
626	-9.709273937648083	.001
628	-3.6496271691902105	.001
630	4.959029245340342	.001
632	12.717170867922393	.001
634	14.105380555336165	.001
636	10.056553703093341	.001
638	4.139614721444866	.001
640	-2.928480629481656	.001
642	-8.435668520864326	.001
